0x000001E846852890, 38194293346014544, 133942192, 133942208, 16, 1920x1080 
0x000001E846852890, 38194293346674160, 133942275, 133942291, 16, 1920x1080 
0x000001E846852890, 38194293352024600, 133942813, 133942829, 16, 1920x1080 
0x000001E846852890, 38194293356025016, 133943194, 133943210, 16, 1920x1080 
0x000001E846852890, 38194293361354960, 133943745, 133943762, 17, 1920x1080 
0x000001E846852890, 38194293363354896, 133943927, 133943943, 16, 1920x1080 
0x000001E846852890, 38194293366015016, 133944192, 133944208, 16, 1920x1080 
0x000001E846852890, 38194293366684984, 133944260, 133944276, 16, 1920x1080 
0x000001E846852890, 38194293367354632, 133944325, 133944341, 16, 1920x1080 
0x000001E846852890, 38194293368015264, 133944393, 133944409, 16, 1920x1080 
0x000001E846852890, 38194293368685048, 133944461, 133944478, 17, 1920x1080 
0x000001E846852890, 38194293369354744, 133944528, 133944545, 17, 1920x1080 
0x000001E846852890, 38194293370025032, 133944595, 133944611, 16, 1920x1080 
0x000001E846852890, 38194293370695304, 133944663, 133944680, 17, 1920x1080 
0x000001E846852890, 38194293371355032, 133944744, 133944761, 17, 1920x1080 
0x000001E846852890, 38194293372015104, 133944811, 133944828, 17, 1920x1080 
0x000001E846852890, 38194293373355448, 133944926, 133944942, 16, 1920x1080 
0x000001E846852890, 38194293374025728, 133944993, 133945009, 16, 1920x1080 
0x000001E846852890, 38194293374694992, 133945064, 133945080, 16, 1920x1080 
0x000001E846852890, 38194293375365112, 133945129, 133945146, 17, 1920x1080 
0x000001E846852890, 38194293376024784, 133945195, 133945212, 17, 1920x1080 
0x000001E846852890, 38194293376695200, 133945259, 133945276, 17, 1920x1080 
0x000001E846852890, 38194293377365152, 133945330, 133945347, 17, 1920x1080 
0x000001E846852890, 38194293378035096, 133945411, 133945428, 17, 1920x1080 
0x000001E846852890, 38194293378705056, 133945462, 133945477, 15, 1920x1080 
0x000001E846852890, 38194293379374688, 133945528, 133945544, 16, 1920x1080 
0x000001E846852890, 38194293380045224, 133945597, 133945612, 15, 1920x1080 
0x000001E846852890, 38194293380705176, 133945663, 133945680, 17, 1920x1080 
0x000001E846852890, 38194293381374688, 133945730, 133945746, 16, 1920x1080 
0x000001E846852890, 38194293382045048, 133945797, 133945814, 17, 1920x1080 
0x000001E846852890, 38194293382714704, 133945865, 133945881, 16, 1920x1080 
0x000001E846852890, 38194293383374688, 133945930, 133945946, 16, 1920x1080 
0x000001E846852890, 38194293384045072, 133945996, 133946012, 16, 1920x1080 
0x000001E846852890, 38194293384714696, 133946060, 133946077, 17, 1920x1080 
0x000001E846852890, 38194293385384712, 133946132, 133946149, 17, 1920x1080 
0x000001E846852890, 38194293386055272, 133946203, 133946220, 17, 1920x1080 
0x000001E846852890, 38194293386714832, 133946263, 133946278, 15, 1920x1080 
0x000001E846852890, 38194293387385960, 133946328, 133946344, 16, 1920x1080 
0x000001E846852890, 38194293388055520, 133946405, 133946421, 16, 1920x1080 
0x000001E846852890, 38194293388715752, 133946464, 133946480, 16, 1920x1080 
0x000001E846852890, 38194293389386256, 133946531, 133946547, 16, 1920x1080 
0x000001E846852890, 38194293390055152, 133946596, 133946613, 17, 1920x1080 
0x000001E846852890, 38194293390725904, 133946663, 133946679, 16, 1920x1080 
0x000001E846852890, 38194293391395448, 133946733, 133946750, 17, 1920x1080 
0x000001E846852890, 38194293392055392, 133946799, 133946816, 17, 1920x1080 
0x000001E846852890, 38194293392715552, 133946865, 133946882, 17, 1920x1080 
0x000001E846852890, 38194293393385896, 133946965, 133946982, 17, 1920x1080 
0x000001E846852890, 38194293394045232, 133946997, 133947014, 17, 1920x1080 
0x000001E846852890, 38194293394706440, 133947064, 133947081, 17, 1920x1080 
0x000001E846852890, 38194293395380432, 133947128, 133947145, 17, 1920x1080 
0x000001E846852890, 38194293396050288, 133947200, 133947215, 15, 1920x1080 
0x000001E846852890, 38194293396720272, 133947284, 133947301, 17, 1920x1080 
0x000001E846852890, 38194293398060368, 133947421, 133947438, 17, 1920x1080 
0x000001E846852890, 38194293398730032, 133947464, 133947481, 17, 1920x1080 
0x000001E846852890, 38194293399390376, 133947529, 133947545, 16, 1920x1080 
0x000001E846852890, 38194293400060320, 133947600, 133947616, 16, 1920x1080 
0x000001E846852890, 38194293400730272, 133947665, 133947681, 16, 1920x1080 
0x000001E846852890, 38194293401400304, 133947754, 133947770, 16, 1920x1080 
0x000001E846852890, 38194293402070344, 133947801, 133947818, 17, 1920x1080 
0x000001E846852890, 38194293402729952, 133947867, 133947883, 16, 1920x1080 
0x000001E846852890, 38194293403390376, 133947934, 133947951, 17, 1920x1080 
0x000001E846852890, 38194293404059944, 133947999, 133948016, 17, 1920x1080 
0x000001E846852890, 38194293404720280, 133948066, 133948083, 17, 1920x1080 
0x000001E846852890, 38194293405390520, 133948129, 133948145, 16, 1920x1080 
0x000001E846852890, 38194293406059936, 133948201, 133948217, 16, 1920x1080 
0x000001E846852890, 38194293406730280, 133948263, 133948279, 16, 1920x1080 
0x000001E846852890, 38194293410720328, 133948666, 133948683, 17, 1920x1080 
0x000001E846852890, 38194293411380032, 133948734, 133948751, 17, 1920x1080 
0x000001E846852890, 38194293412050360, 133948796, 133948812, 16, 1920x1080 
0x000001E846852890, 38194293412720376, 133948862, 133948878, 16, 1920x1080 
0x000001E846852890, 38194293413390528, 133948930, 133948947, 17, 1920x1080 
0x000001E846852890, 38194293414060352, 133949000, 133949016, 16, 1920x1080 
0x000001E846852890, 38194293414730416, 133949067, 133949083, 16, 1920x1080 
0x000001E846852890, 38194293415400360, 133949133, 133949150, 17, 1920x1080 
0x000001E846852890, 38194293416069928, 133949201, 133949217, 16, 1920x1080 
0x000001E846852890, 38194293416739904, 133949267, 133949282, 15, 1920x1080 
0x000001E846852890, 38194293417410320, 133949331, 133949347, 16, 1920x1080 
0x000001E846852890, 38194293418080272, 133949402, 133949419, 17, 1920x1080 
0x000001E846852890, 38194293418750264, 133949470, 133949487, 17, 1920x1080 
0x000001E846852890, 38194293419420384, 133949536, 133949553, 17, 1920x1080 
0x000001E846852890, 38194293420751096, 133949670, 133949685, 15, 1920x1080 
0x000001E846852890, 38194293421410304, 133949731, 133949747, 16, 1920x1080 
0x000001E846852890, 38194293422069928, 133949801, 133949818, 17, 1920x1080 
0x000001E846852890, 38194293422730272, 133949865, 133949882, 17, 1920x1080 
0x000001E846852890, 38194293423400304, 133949933, 133949949, 16, 1920x1080 
0x000001E846852890, 38194293424070320, 133949998, 133950014, 16, 1920x1080 
0x000001E846852890, 38194293424730272, 133950065, 133950082, 17, 1920x1080 
0x000001E846852890, 38194293425400592, 133950130, 133950146, 16, 1920x1080 
0x000001E846852890, 38194293426070360, 133950201, 133950218, 17, 1920x1080 
0x000001E846852890, 38194293426740400, 133950267, 133950283, 16, 1920x1080 
0x000001E846852890, 38194293427410248, 133950334, 133950351, 17, 1920x1080 
0x000001E846852890, 38194293428080296, 133950402, 133950419, 17, 1920x1080 
0x000001E846852890, 38194293428749912, 133950469, 133950486, 17, 1920x1080 
0x000001E846852890, 38194293429420376, 133950531, 133950547, 16, 1920x1080 
0x000001E846852890, 38194293430089888, 133950602, 133950617, 15, 1920x1080 
0x000001E846852890, 38194293430760312, 133950668, 133950684, 16, 1920x1080 
0x000001E846852890, 38194293431430448, 133950736, 133950753, 17, 1920x1080 
0x000001E846852890, 38194293432099944, 133950804, 133950820, 16, 1920x1080 
0x000001E846852890, 38194293432770472, 133950870, 133950887, 17, 1920x1080 
0x000001E846852890, 38194293433430288, 133950935, 133950951, 16, 1920x1080 
0x000001E846852890, 38194293434100448, 133951001, 133951018, 17, 1920x1080 
0x000001E846852890, 38194293434770184, 133951067, 133951083, 16, 1920x1080 
0x000001E846852890, 38194293435440376, 133951139, 133951156, 17, 1920x1080 
0x000001E846852890, 38194293436110288, 133951200, 133951216, 16, 1920x1080 
0x000001E846852890, 38194293436780464, 133951272, 133951289, 17, 1920x1080 
0x000001E846852890, 38194293437450336, 133951337, 133951353, 16, 1920x1080 
0x000001E846852890, 38194293438120464, 133951406, 133951422, 16, 1920x1080 
0x000001E846852890, 38194293438790560, 133951473, 133951490, 17, 1920x1080 
0x000001E846852890, 38194293440120232, 133951606, 133951623, 17, 1920x1080 
0x000001E846852890, 38194293440790328, 133951671, 133951688, 17, 1920x1080 
0x000001E846852890, 38194293441460232, 133951748, 133951765, 17, 1920x1080 
0x000001E846852890, 38194293442130440, 133951826, 133951843, 17, 1920x1080 
0x000001E846852890, 38194293442800376, 133951871, 133951888, 17, 1920x1080 
0x000001E846852890, 38194293443470456, 133951938, 133951955, 17, 1920x1080 
0x000001E846852890, 38194293444809952, 133952075, 133952091, 16, 1920x1080 
0x000001E846852890, 38194293445480416, 133952143, 133952159, 16, 1920x1080 
0x000001E846852890, 38194293446150416, 133952209, 133952226, 17, 1920x1080 
0x000001E846852890, 38194293446820000, 133952276, 133952292, 16, 1920x1080 
0x000001E846852890, 38194293447489976, 133952342, 133952359, 17, 1920x1080 
0x000001E846852890, 38194293448160464, 133952408, 133952425, 17, 1920x1080 
0x000001E846852890, 38194293448830680, 133952473, 133952489, 16, 1920x1080 
0x000001E846852890, 38194293449500320, 133952544, 133952560, 16, 1920x1080 
0x000001E846852890, 38194293450170544, 133952610, 133952627, 17, 1920x1080 
0x000001E846852890, 38194293450840000, 133952676, 133952693, 17, 1920x1080 
0x000001E846852890, 38194293451510360, 133952742, 133952759, 17, 1920x1080 
0x000001E846852890, 38194293452180464, 133952808, 133952825, 17, 1920x1080 
0x000001E846852890, 38194293452849936, 133952880, 133952896, 16, 1920x1080 
0x000001E846852890, 38194293453520352, 133952942, 133952959, 17, 1920x1080 
0x000001E846852890, 38194293454180288, 133953010, 133953026, 16, 1920x1080 
0x000001E846852890, 38194293454850304, 133953077, 133953094, 17, 1920x1080 
0x000001E846852890, 38194293455519952, 133953144, 133953161, 17, 1920x1080 
0x000001E846852890, 38194293456190384, 133953212, 133953229, 17, 1920x1080 
0x000001E846852890, 38194293456860232, 133953279, 133953296, 17, 1920x1080 
0x000001E846852890, 38194293457529888, 133953346, 133953363, 17, 1920x1080 
0x000001E846852890, 38194293458200600, 133953412, 133953429, 17, 1920x1080 
0x000001E846852890, 38194293458869912, 133953479, 133953496, 17, 1920x1080 
0x000001E846852890, 38194293459539968, 133953547, 133953564, 17, 1920x1080 
0x000001E846852890, 38194293460209952, 133953613, 133953629, 16, 1920x1080 
0x000001E846852890, 38194293460871080, 133953682, 133953699, 17, 1920x1080 
0x000001E846852890, 38194293461530904, 133953746, 133953762, 16, 1920x1080 
0x000001E846852890, 38194293462189496, 133953813, 133953829, 16, 1920x1080 
0x000001E846852890, 38194293462856720, 133953875, 133953891, 16, 1920x1080 
0x000001E846852890, 38194293463530312, 133953948, 133953965, 17, 1920x1080 
0x000001E846852890, 38194293464200448, 133954016, 133954033, 17, 1920x1080 
0x000001E846852890, 38194293464869960, 133954079, 133954095, 16, 1920x1080 
0x000001E846852890, 38194293465540368, 133954148, 133954165, 17, 1920x1080 
0x000001E846852890, 38194293466200624, 133954213, 133954228, 15, 1920x1080 
0x000001E846852890, 38194293466870392, 133954278, 133954295, 17, 1920x1080 
0x000001E846852890, 38194293467540408, 133954348, 133954365, 17, 1920x1080 
0x000001E846852890, 38194293468207864, 133954414, 133954431, 17, 1920x1080 
0x000001E846852890, 38194293468868144, 133954481, 133954498, 17, 1920x1080 
0x000001E846852890, 38194293469538296, 133954547, 133954563, 16, 1920x1080 
0x000001E846852890, 38194293470215224, 133954615, 133954631, 16, 1920x1080 
0x000001E846852890, 38194293470886416, 133954686, 133954702, 16, 1920x1080 
0x000001E846852890, 38194293471551264, 133954748, 133954765, 17, 1920x1080 
0x000001E846852890, 38194293472216392, 133954815, 133954832, 17, 1920x1080 
0x000001E846852890, 38194293472886240, 133954883, 133954898, 15, 1920x1080 
0x000001E846852890, 38194293473550736, 133954949, 133954966, 17, 1920x1080 
0x000001E846852890, 38194293474220520, 133955026, 133955043, 17, 1920x1080 
0x000001E846852890, 38194293474890128, 133955079, 133955095, 16, 1920x1080 
0x000001E846852890, 38194293475548288, 133955149, 133955166, 17, 1920x1080 
0x000001E846852890, 38194293476218864, 133955214, 133955230, 16, 1920x1080 
0x000001E846852890, 38194293476879504, 133955280, 133955297, 17, 1920x1080 
0x000001E846852890, 38194293477546400, 133955348, 133955365, 17, 1920x1080 
0x000001E846852890, 38194293478206608, 133955415, 133955431, 16, 1920x1080 
0x000001E846852890, 38194293478870712, 133955486, 133955502, 16, 1920x1080 
0x000001E846852890, 38194293479537216, 133955544, 133955561, 17, 1920x1080 
0x000001E846852890, 38194293480200280, 133955614, 133955630, 16, 1920x1080 
0x000001E846852890, 38194293480870840, 133955681, 133955698, 17, 1920x1080 
0x000001E846852890, 38194293481538272, 133955748, 133955764, 16, 1920x1080 
0x000001E846852890, 38194293482201088, 133955810, 133955826, 16, 1920x1080 
0x000001E846852890, 38194293482864936, 133955882, 133955899, 17, 1920x1080 
0x000001E846852890, 38194293483535544, 133955946, 133955963, 17, 1920x1080 
0x000001E846852890, 38194293484209280, 133956013, 133956028, 15, 1920x1080 
0x000001E846852890, 38194293484879376, 133956081, 133956098, 17, 1920x1080 
0x000001E846852890, 38194293485550104, 133956149, 133956166, 17, 1920x1080 
0x000001E846852890, 38194293486219864, 133956212, 133956229, 17, 1920x1080 
0x000001E846852890, 38194293486889728, 133956279, 133956296, 17, 1920x1080 
0x000001E846852890, 38194293487559728, 133956350, 133956367, 17, 1920x1080 
0x000001E846852890, 38194293488230176, 133956415, 133956431, 16, 1920x1080 
0x000001E846852890, 38194293488906384, 133956481, 133956497, 16, 1920x1080 
0x000001E846852890, 38194293489568056, 133956549, 133956565, 16, 1920x1080 
0x000001E846852890, 38194293490232024, 133956616, 133956633, 17, 1920x1080 
0x000001E846852890, 38194293490902888, 133956683, 133956700, 17, 1920x1080 
0x000001E846852890, 38194293491572872, 133956749, 133956766, 17, 1920x1080 
0x000001E846852890, 38194293492242504, 133956817, 133956834, 17, 1920x1080 
0x000001E846852890, 38194293493582872, 133956947, 133956964, 17, 1920x1080 
0x000001E846852890, 38194293494252928, 133957019, 133957036, 17, 1920x1080 
0x000001E846852890, 38194293494922416, 133957085, 133957101, 16, 1920x1080 
0x000001E846852890, 38194293495582264, 133957152, 133957168, 16, 1920x1080 
0x000001E846852890, 38194293496253176, 133957219, 133957236, 17, 1920x1080 
0x000001E846852890, 38194293496923016, 133957285, 133957302, 17, 1920x1080 
0x000001E846852890, 38194293497593272, 133957351, 133957368, 17, 1920x1080 
0x000001E846852890, 38194293498263056, 133957417, 133957432, 15, 1920x1080 
0x000001E846852890, 38194293498932816, 133957514, 133957530, 16, 1920x1080 
0x000001E846852890, 38194293499605416, 133957553, 133957570, 17, 1920x1080 
0x000001E846852890, 38194293500275592, 133957620, 133957636, 16, 1920x1080 
0x000001E846852890, 38194293500947944, 133957687, 133957703, 16, 1920x1080 
0x000001E846852890, 38194293503611856, 133957955, 133957972, 17, 1920x1080 
0x000001E846852890, 38194293504280352, 133958020, 133958037, 17, 1920x1080 
0x000001E846852890, 38194293504946024, 133958087, 133958104, 17, 1920x1080 
0x000001E846852890, 38194293505605680, 133958151, 133958168, 17, 1920x1080 
0x000001E846852890, 38194293506275872, 133958219, 133958236, 17, 1920x1080 
0x000001E846852890, 38194293506945504, 133958286, 133958302, 16, 1920x1080 
0x000001E846852890, 38194293507615024, 133958353, 133958370, 17, 1920x1080 
0x000001E846852890, 38194293508285368, 133958419, 133958435, 16, 1920x1080 
0x000001E846852890, 38194293508955704, 133958485, 133958502, 17, 1920x1080 
0x000001E846852890, 38194293509625872, 133958552, 133958568, 16, 1920x1080 
0x000001E846852890, 38194293510295016, 133958622, 133958638, 16, 1920x1080 
0x000001E846852890, 38194293510965608, 133958690, 133958706, 16, 1920x1080 
0x000001E846852890, 38194293511635696, 133958755, 133958772, 17, 1920x1080 
0x000001E846852890, 38194293512305872, 133958820, 133958836, 16, 1920x1080 
0x000001E846852890, 38194293513645592, 133958954, 133958970, 16, 1920x1080 
0x000001E846852890, 38194293514315184, 133959026, 133959042, 16, 1920x1080 
0x000001E846852890, 38194293514985088, 133959089, 133959106, 17, 1920x1080 
0x000001E846852890, 38194293515655248, 133959164, 133959181, 17, 1920x1080 
0x000001E846852890, 38194293516995624, 133959292, 133959309, 17, 1920x1080 
0x000001E846852890, 38194293517666088, 133959357, 133959373, 16, 1920x1080 
0x000001E846852890, 38194293518325392, 133959422, 133959438, 16, 1920x1080 
0x000001E846852890, 38194293518985376, 133959490, 133959507, 17, 1920x1080 
0x000001E846852890, 38194293519655544, 133959561, 133959576, 15, 1920x1080 
0x000001E846852890, 38194293520325664, 133959623, 133959639, 16, 1920x1080 
0x000001E846852890, 38194293520995912, 133959689, 133959705, 16, 1920x1080 
0x000001E846852890, 38194293521665616, 133959755, 133959771, 16, 1920x1080 
0x000001E846852890, 38194293522335568, 133959827, 133959844, 17, 1920x1080 
0x000001E846852890, 38194293522995888, 133959890, 133959905, 15, 1920x1080 
0x000001E846852890, 38194293523665608, 133959955, 133959972, 17, 1920x1080 
0x000001E846852890, 38194293524335472, 133960023, 133960040, 17, 1920x1080 
0x000001E846852890, 38194293524995680, 133960089, 133960105, 16, 1920x1080 
0x000001E846852890, 38194293525665664, 133960157, 133960174, 17, 1920x1080 
0x000001E846852890, 38194293526335592, 133960224, 133960241, 17, 1920x1080 
0x000001E846852890, 38194293527005720, 133960309, 133960325, 16, 1920x1080 
0x000001E846852890, 38194293527666088, 133960359, 133960376, 17, 1920x1080 
0x000001E846852890, 38194293528335984, 133960424, 133960441, 17, 1920x1080 
0x000001E846852890, 38194293529005880, 133960495, 133960511, 16, 1920x1080 
0x000001E846852890, 38194293529675336, 133960557, 133960574, 17, 1920x1080 
0x000001E846852890, 38194293530335040, 133960625, 133960641, 16, 1920x1080 
0x000001E846852890, 38194293531005320, 133960693, 133960709, 16, 1920x1080 
0x000001E846852890, 38194293531675416, 133960759, 133960776, 17, 1920x1080 
0x000001E846852890, 38194293532344992, 133960827, 133960843, 16, 1920x1080 
0x000001E846852890, 38194293533015504, 133960895, 133960911, 16, 1920x1080 
0x000001E846852890, 38194293533686000, 133960972, 133960987, 15, 1920x1080 
0x000001E846852890, 38194293534355376, 133961027, 133961059, 32, 1920x1080 
0x000001E846852890, 38194293535025600, 133961095, 133961112, 17, 1920x1080 
0x000001E846852890, 38194293535695016, 133961162, 133961178, 16, 1920x1080 
0x000001E846852890, 38194293536355360, 133961229, 133961245, 16, 1920x1080 
0x000001E846852890, 38194293537015536, 133961291, 133961307, 16, 1920x1080 
0x000001E846852890, 38194293537685240, 133961359, 133961376, 17, 1920x1080 
0x000001E846852890, 38194293538355336, 133961447, 133961464, 17, 1920x1080 
0x000001E846852890, 38194293539015144, 133961495, 133961511, 16, 1920x1080 
0x000001E846852890, 38194293539685744, 133961559, 133961575, 16, 1920x1080 
0x000001E846852890, 38194293540355376, 133961627, 133961644, 17, 1920x1080 
0x000001E846852890, 38194293541025720, 133961694, 133961710, 16, 1920x1080 
0x000001E846852890, 38194293541695344, 133961778, 133961793, 15, 1920x1080 
0x000001E846852890, 38194293542365728, 133961828, 133961844, 16, 1920x1080 
0x000001E846852890, 38194293543035040, 133961895, 133961912, 17, 1920x1080 
0x000001E846852890, 38194293543705344, 133961960, 133961975, 15, 1920x1080 
0x000001E846852890, 38194293544375984, 133962050, 133962066, 16, 1920x1080 
0x000001E846852890, 38194293545705480, 133962160, 133962176, 16, 1920x1080 
0x000001E846852890, 38194293546375880, 133962230, 133962245, 15, 1920x1080 
0x000001E846852890, 38194293551035424, 133962696, 133962713, 17, 1920x1080 
0x000001E846852890, 38194293551695704, 133962779, 133962795, 16, 1920x1080 
0x000001E846852890, 38194293553026248, 133962913, 133962929, 16, 1920x1080 
0x000001E846852890, 38194293555685000, 133963175, 133963191, 16, 1920x1080 
0x000001E846852890, 38194293556355912, 133963225, 133963241, 16, 1920x1080 
0x000001E846852890, 38194293557025824, 133963319, 133963335, 16, 1920x1080 
0x000001E846852890, 38194293557685216, 133963358, 133963375, 17, 1920x1080 
0x000001E846852890, 38194293558355912, 133963425, 133963442, 17, 1920x1080 
0x000001E846852890, 38194293561695576, 133963759, 133963776, 17, 1920x1080 
0x000001E846852890, 38194293562355584, 133963848, 133963863, 15, 1920x1080 
0x000001E846852890, 38194293563685688, 133963961, 133963977, 16, 1920x1080 
0x000001E846852890, 38194293566345672, 133964224, 133964240, 16, 1920x1080 
0x000001E846852890, 38194293567015416, 133964291, 133964307, 16, 1920x1080 
0x000001E846852890, 38194293567675744, 133964359, 133964376, 17, 1920x1080 
0x000001E846852890, 38194293568345728, 133964426, 133964442, 16, 1920x1080 
0x000001E846852890, 38194293569015672, 133964493, 133964509, 16, 1920x1080 
0x000001E846852890, 38194293569685536, 133964561, 133964578, 17, 1920x1080 
0x000001E846852890, 38194293570355576, 133964629, 133964646, 17, 1920x1080 
0x000001E846852890, 38194293571025664, 133964694, 133964711, 17, 1920x1080 
0x000001E846852890, 38194293571685936, 133964759, 133964775, 16, 1920x1080 
0x000001E846852890, 38194293572355808, 133964830, 133964845, 15, 1920x1080 
0x000001E846852890, 38194293573025336, 133964895, 133964911, 16, 1920x1080 
0x000001E846852890, 38194293573695736, 133964963, 133964979, 16, 1920x1080 
0x000001E846852890, 38194293574365848, 133965025, 133965040, 15, 1920x1080 
0x000001E846852890, 38194293575035472, 133965097, 133965113, 16, 1920x1080 
0x000001E846852890, 38194293575705360, 133965164, 133965181, 17, 1920x1080 
0x000001E846852890, 38194293576375920, 133965231, 133965247, 16, 1920x1080 
0x000001E846852890, 38194293577045536, 133965298, 133965313, 15, 1920x1080 
0x000001E846852890, 38194293577715568, 133965363, 133965379, 16, 1920x1080 
0x000001E846852890, 38194293578385664, 133965429, 133965446, 17, 1920x1080 
0x000001E846852890, 38194293579055360, 133965497, 133965513, 16, 1920x1080 
0x000001E846852890, 38194293579715616, 133965560, 133965576, 16, 1920x1080 
0x000001E846852890, 38194293580385672, 133965627, 133965642, 15, 1920x1080 
0x000001E846852890, 38194293581055856, 133965698, 133965714, 16, 1920x1080 
0x000001E846852890, 38194293581725360, 133965765, 133965782, 17, 1920x1080 
0x000001E846852890, 38194293582395680, 133965833, 133965849, 16, 1920x1080 
0x000001E846852890, 38194293583065464, 133965899, 133965916, 17, 1920x1080 
0x000001E846852890, 38194293583727888, 133965965, 133966012, 47, 1920x1080 
0x000001E846852890, 38194293584398056, 133966064, 133966080, 16, 1920x1080 
0x000001E846852890, 38194293585063240, 133966112, 133966127, 15, 1920x1080 
0x000001E846852890, 38194293585736944, 133966166, 133966182, 16, 1920x1080 
0x000001E846852890, 38194293586406488, 133966232, 133966248, 16, 1920x1080 
0x000001E846852890, 38194293587076552, 133966320, 133966337, 17, 1920x1080 
0x000001E846852890, 38194293587747896, 133966387, 133966404, 17, 1920x1080 
0x000001E846852890, 38194293591068032, 133966699, 133966715, 16, 1920x1080 
0x000001E846852890, 38194293593067552, 133966899, 133966915, 16, 1920x1080 
0x000001E846852890, 38194293593737520, 133966967, 133966983, 16, 1920x1080 
0x000001E846852890, 38194293594407224, 133967049, 133967065, 16, 1920x1080 
0x000001E846852890, 38194293595077624, 133967126, 133967143, 17, 1920x1080 
0x000001E846852890, 38194293595743208, 133967167, 133967184, 17, 1920x1080 
0x000001E846852890, 38194293596411024, 133967237, 133967254, 17, 1920x1080 
0x000001E846852890, 38194293597081176, 133967297, 133967312, 15, 1920x1080 
0x000001E846852890, 38194293597751072, 133967365, 133967381, 16, 1920x1080 
0x000001E846852890, 38194293598421048, 133967452, 133967469, 17, 1920x1080 
0x000001E846852890, 38194293603071048, 133967914, 133967931, 17, 1920x1080 
0x000001E846852890, 38194293605720792, 133968183, 133968200, 17, 1920x1080 
0x000001E846852890, 38194293606391016, 133968233, 133968249, 16, 1920x1080 
0x000001E846852890, 38194293607061072, 133968315, 133968330, 15, 1920x1080 
0x000001E846852890, 38194293611071120, 133968720, 133968737, 17, 1920x1080 
0x000001E846852890, 38194293613066224, 133968911, 133968927, 16, 1920x1080 
0x000001E846852890, 38194293615737736, 133969181, 133969197, 16, 1920x1080 
0x000001E846852890, 38194293616407776, 133969254, 133969271, 17, 1920x1080 
0x000001E846852890, 38194293617739120, 133969366, 133969382, 16, 1920x1080 
0x000001E846852890, 38194293623081744, 133969917, 133969932, 15, 1920x1080 
0x000001E846852890, 38194293625753480, 133970168, 133970185, 17, 1920x1080 
